model	rho	rep	v_recovery	parcel	kappa
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	11	0.9968668222427368	9	15.797635078430176
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	12	0.9969674944877625	0	14.367780685424805
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	12	0.9969674944877625	1	15.433714866638184
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	12	0.9969674944877625	2	15.538093566894531
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	12	0.9969674944877625	3	15.8546724319458
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	12	0.9969674944877625	4	15.57809829711914
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	12	0.9969674944877625	5	16.091487884521484
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	12	0.9969674944877625	6	14.823517799377441
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	12	0.9969674944877625	7	15.508176803588867
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	12	0.9969674944877625	8	15.528334617614746
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	12	0.9969674944877625	9	15.219045639038086
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	13	0.9970257878303528	0	15.846627235412598
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	13	0.9970257878303528	1	16.055105209350586
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	13	0.9970257878303528	2	16.960628509521484
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	13	0.9970257878303528	3	15.676414489746094
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	13	0.9970257878303528	4	14.90886116027832
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	13	0.9970257878303528	5	14.926846504211426
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	13	0.9970257878303528	6	14.985795974731445
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	13	0.9970257878303528	7	14.989312171936035
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	13	0.9970257878303528	8	15.666153907775879
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	13	0.9970257878303528	9	15.189220428466797
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	14	0.9972202181816101	0	14.63653564453125
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	14	0.9972202181816101	1	15.280738830566406
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	14	0.9972202181816101	2	15.58283805847168
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	14	0.9972202181816101	3	15.697189331054688
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	14	0.9972202181816101	4	15.141912460327148
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	14	0.9972202181816101	5	14.969819068908691
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	14	0.9972202181816101	6	15.335376739501953
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	14	0.9972202181816101	7	15.614208221435547
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	14	0.9972202181816101	8	15.532514572143555
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	14	0.9972202181816101	9	15.118998527526855
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	15	0.9974825978279114	0	15.071134567260742
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	15	0.9974825978279114	1	15.490472793579102
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	15	0.9974825978279114	2	16.567140579223633
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	15	0.9974825978279114	3	15.499959945678711
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	15	0.9974825978279114	4	15.413344383239746
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	15	0.9974825978279114	5	16.16741943359375
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	15	0.9974825978279114	6	14.834370613098145
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	15	0.9974825978279114	7	15.364855766296387
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	15	0.9974825978279114	8	15.404474258422852
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	15	0.9974825978279114	9	14.687183380126953
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	16	0.9977755546569824	0	15.137784957885742
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	16	0.9977755546569824	1	15.324275016784668
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	16	0.9977755546569824	2	15.151751518249512
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	16	0.9977755546569824	3	15.043261528015137
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	16	0.9977755546569824	4	15.394636154174805
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	16	0.9977755546569824	5	16.367155075073242
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	16	0.9977755546569824	6	15.308868408203125
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	16	0.9977755546569824	7	15.246461868286133
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	16	0.9977755546569824	8	14.889266967773438
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	16	0.9977755546569824	9	16.222963333129883
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	17	0.9976304769515991	0	15.45368766784668
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	17	0.9976304769515991	1	15.103759765625
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	17	0.9976304769515991	2	14.58181381225586
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	17	0.9976304769515991	3	14.818037033081055
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	17	0.9976304769515991	4	16.07386589050293
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	17	0.9976304769515991	5	15.284222602844238
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	17	0.9976304769515991	6	15.392058372497559
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	17	0.9976304769515991	7	15.159151077270508
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	17	0.9976304769515991	8	15.63224983215332
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	17	0.9976304769515991	9	15.51745891571045
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	18	0.9976800680160522	0	15.364802360534668
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	18	0.9976800680160522	1	15.082307815551758
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	18	0.9976800680160522	2	15.458662033081055
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	18	0.9976800680160522	3	15.727763175964355
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	18	0.9976800680160522	4	15.315109252929688
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	18	0.9976800680160522	5	15.100359916687012
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	18	0.9976800680160522	6	15.126924514770508
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	18	0.9976800680160522	7	15.997371673583984
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	18	0.9976800680160522	8	15.419849395751953
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	18	0.9976800680160522	9	15.399073600769043
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	19	0.9969345331192017	0	15.779749870300293
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	19	0.9969345331192017	1	14.754300117492676
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	19	0.9969345331192017	2	15.995487213134766
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	19	0.9969345331192017	3	15.294154167175293
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	19	0.9969345331192017	4	14.740299224853516
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	19	0.9969345331192017	5	15.758981704711914
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	19	0.9969345331192017	6	15.291964530944824
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	19	0.9969345331192017	7	15.4349365234375
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	19	0.9969345331192017	8	15.877514839172363
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.0	19	0.9969345331192017	9	15.359539985656738
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	0	0.996127724647522	0	15.673910140991211
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	0	0.996127724647522	1	15.824588775634766
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	0	0.996127724647522	2	14.94752311706543
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	0	0.996127724647522	3	14.969548225402832
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	0	0.996127724647522	4	14.257678031921387
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	0	0.996127724647522	5	16.066543579101562
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	0	0.996127724647522	6	15.428995132446289
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	0	0.996127724647522	7	14.92197036743164
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	0	0.996127724647522	8	15.960556030273438
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	0	0.996127724647522	9	15.42160415649414
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	1	0.9971482157707214	0	15.124150276184082
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	1	0.9971482157707214	1	14.17367172241211
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	1	0.9971482157707214	2	15.5789155960083
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	1	0.9971482157707214	3	15.649765014648438
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	1	0.9971482157707214	4	15.108304023742676
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	1	0.9971482157707214	5	16.19999122619629
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	1	0.9971482157707214	6	14.727795600891113
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	1	0.9971482157707214	7	14.20443344116211
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	1	0.9971482157707214	8	14.482940673828125
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	1	0.9971482157707214	9	15.926214218139648
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	2	0.9959575533866882	0	16.194433212280273
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	2	0.9959575533866882	1	15.055607795715332
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	2	0.9959575533866882	2	14.539909362792969
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	2	0.9959575533866882	3	14.722760200500488
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	2	0.9959575533866882	4	14.797250747680664
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	2	0.9959575533866882	5	14.757832527160645
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	2	0.9959575533866882	6	14.047529220581055
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	2	0.9959575533866882	7	15.362689971923828
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	2	0.9959575533866882	8	14.757755279541016
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	2	0.9959575533866882	9	15.1395902633667
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	3	0.9967376589775085	0	13.517435073852539
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	3	0.9967376589775085	1	15.083708763122559
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	3	0.9967376589775085	2	15.108329772949219
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	3	0.9967376589775085	3	16.03333282470703
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	3	0.9967376589775085	4	16.20415687561035
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	3	0.9967376589775085	5	14.407271385192871
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	3	0.9967376589775085	6	15.172223091125488
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	3	0.9967376589775085	7	15.740532875061035
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	3	0.9967376589775085	8	15.510824203491211
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	3	0.9967376589775085	9	15.350607872009277
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	4	0.9968136548995972	0	15.24367618560791
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	4	0.9968136548995972	1	15.750834465026855
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	4	0.9968136548995972	2	15.549932479858398
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	4	0.9968136548995972	3	16.1933536529541
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	4	0.9968136548995972	4	14.790918350219727
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	4	0.9968136548995972	5	15.441920280456543
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	4	0.9968136548995972	6	15.763115882873535
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	4	0.9968136548995972	7	14.867239952087402
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	4	0.9968136548995972	8	15.419268608093262
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	4	0.9968136548995972	9	15.457711219787598
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	5	0.9964831471443176	0	14.997154235839844
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	5	0.9964831471443176	1	14.8316650390625
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	5	0.9964831471443176	2	14.859476089477539
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	5	0.9964831471443176	3	14.552729606628418
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	5	0.9964831471443176	4	15.504631042480469
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	5	0.9964831471443176	5	15.330292701721191
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	5	0.9964831471443176	6	15.21531867980957
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	5	0.9964831471443176	7	15.121872901916504
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	5	0.9964831471443176	8	15.254776000976562
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	5	0.9964831471443176	9	14.535669326782227
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	6	0.9006028175354004	0	15.261486053466797
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	6	0.9006028175354004	1	11.814146041870117
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	6	0.9006028175354004	2	15.385054588317871
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	6	0.9006028175354004	3	15.088061332702637
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	6	0.9006028175354004	4	14.19446849822998
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	6	0.9006028175354004	5	13.59447193145752
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	6	0.9006028175354004	6	15.552886962890625
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	6	0.9006028175354004	7	15.968064308166504
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	6	0.9006028175354004	8	14.719719886779785
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	6	0.9006028175354004	9	15.559898376464844
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	7	0.9965033531188965	0	16.263273239135742
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	7	0.9965033531188965	1	15.364534378051758
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	7	0.9965033531188965	2	15.712752342224121
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	7	0.9965033531188965	3	14.648561477661133
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	7	0.9965033531188965	4	15.160615921020508
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	7	0.9965033531188965	5	14.640530586242676
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	7	0.9965033531188965	6	15.12513542175293
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	7	0.9965033531188965	7	14.502446174621582
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	7	0.9965033531188965	8	15.422840118408203
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	7	0.9965033531188965	9	14.926422119140625
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	8	0.9967222213745117	0	14.96886920928955
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	8	0.9967222213745117	1	13.589033126831055
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	8	0.9967222213745117	2	14.426258087158203
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	8	0.9967222213745117	3	15.574414253234863
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	8	0.9967222213745117	4	14.763755798339844
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	8	0.9967222213745117	5	15.461016654968262
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	8	0.9967222213745117	6	15.706390380859375
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	8	0.9967222213745117	7	14.76210880279541
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	8	0.9967222213745117	8	14.494844436645508
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	8	0.9967222213745117	9	15.57218074798584
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	9	0.9960803985595703	0	15.47303295135498
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	9	0.9960803985595703	1	14.598121643066406
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	9	0.9960803985595703	2	15.969849586486816
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	9	0.9960803985595703	3	14.32109260559082
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	9	0.9960803985595703	4	14.904900550842285
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	9	0.9960803985595703	5	15.729236602783203
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	9	0.9960803985595703	6	14.833453178405762
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	9	0.9960803985595703	7	15.271356582641602
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	9	0.9960803985595703	8	15.313533782958984
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	9	0.9960803985595703	9	16.208646774291992
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	10	0.9959015846252441	0	14.695265769958496
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	10	0.9959015846252441	1	16.361848831176758
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	10	0.9959015846252441	2	13.585005760192871
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	10	0.9959015846252441	3	14.173209190368652
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	10	0.9959015846252441	4	15.15295124053955
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	10	0.9959015846252441	5	15.49511432647705
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	10	0.9959015846252441	6	15.612996101379395
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	10	0.9959015846252441	7	15.216997146606445
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	10	0.9959015846252441	8	15.570137023925781
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	10	0.9959015846252441	9	15.170418739318848
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	11	0.9959168434143066	0	15.919719696044922
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	11	0.9959168434143066	1	14.761898040771484
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	11	0.9959168434143066	2	16.641437530517578
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	11	0.9959168434143066	3	15.021708488464355
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	11	0.9959168434143066	4	15.002813339233398
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	11	0.9959168434143066	5	15.366305351257324
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	11	0.9959168434143066	6	14.426361083984375
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	11	0.9959168434143066	7	15.54583740234375
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	11	0.9959168434143066	8	14.783039093017578
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	11	0.9959168434143066	9	15.670210838317871
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	12	0.9965747594833374	0	15.48227310180664
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	12	0.9965747594833374	1	15.154006958007812
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	12	0.9965747594833374	2	15.808282852172852
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	12	0.9965747594833374	3	14.708366394042969
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	12	0.9965747594833374	4	14.70344066619873
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	12	0.9965747594833374	5	15.07492733001709
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	12	0.9965747594833374	6	15.411918640136719
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	12	0.9965747594833374	7	16.262554168701172
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	12	0.9965747594833374	8	14.695837020874023
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	12	0.9965747594833374	9	15.344429969787598
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	13	0.9967333674430847	0	15.528751373291016
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	13	0.9967333674430847	1	15.03884220123291
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	13	0.9967333674430847	2	15.767488479614258
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	13	0.9967333674430847	3	14.92672061920166
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	13	0.9967333674430847	4	16.027254104614258
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	13	0.9967333674430847	5	15.90025806427002
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	13	0.9967333674430847	6	14.348481178283691
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	13	0.9967333674430847	7	15.316020011901855
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	13	0.9967333674430847	8	15.173540115356445
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	13	0.9967333674430847	9	15.288990020751953
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	14	0.9962848424911499	0	15.385379791259766
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	14	0.9962848424911499	1	15.380912780761719
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	14	0.9962848424911499	2	14.46830940246582
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	14	0.9962848424911499	3	15.133024215698242
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	14	0.9962848424911499	4	14.495832443237305
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	14	0.9962848424911499	5	14.26009750366211
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	14	0.9962848424911499	6	14.715078353881836
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	14	0.9962848424911499	7	14.554156303405762
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	14	0.9962848424911499	8	15.141139030456543
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	14	0.9962848424911499	9	14.987836837768555
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	15	0.996573269367218	0	15.560770034790039
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	15	0.996573269367218	1	16.0466365814209
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	15	0.996573269367218	2	14.222214698791504
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	15	0.996573269367218	3	14.898441314697266
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	15	0.996573269367218	4	14.614631652832031
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	15	0.996573269367218	5	14.948233604431152
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	15	0.996573269367218	6	15.472543716430664
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	15	0.996573269367218	7	15.284317016601562
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	15	0.996573269367218	8	15.133357048034668
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	15	0.996573269367218	9	15.554804801940918
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	16	0.9964014291763306	0	14.79703140258789
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	16	0.9964014291763306	1	16.046646118164062
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	16	0.9964014291763306	2	14.366654396057129
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	16	0.9964014291763306	3	16.003564834594727
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	16	0.9964014291763306	4	14.991413116455078
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	16	0.9964014291763306	5	14.214805603027344
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	16	0.9964014291763306	6	15.516210556030273
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	16	0.9964014291763306	7	15.487077713012695
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	16	0.9964014291763306	8	16.26690673828125
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	16	0.9964014291763306	9	13.726722717285156
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	17	0.9964147806167603	0	14.334999084472656
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	17	0.9964147806167603	1	15.150184631347656
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	17	0.9964147806167603	2	15.975384712219238
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	17	0.9964147806167603	3	15.573282241821289
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	17	0.9964147806167603	4	15.582371711730957
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	17	0.9964147806167603	5	15.20981502532959
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	17	0.9964147806167603	6	15.503242492675781
MixVMFNoise (K = 10 + 1 noise, parcel kappa)	0.2	17	0.9964147806167603	7	15.512080192565918
